|content|livrare_ambalaj
466|calitate excelenta. f usor de conectat. recomand|0
467|o boxa mica, dar puternica pentru o camera de apartament. recomand!|0
468|super se aude foarte bine|0
469|sunet clar pentru dimensiunea ei, conectare rapida si constructie solida. rezistenta si usor de transportat. un produs foarte reusit. recomand.|0
470|imi place foarte mult aceasta boxa deoarece se aude exceptional. am comandat-o ca am auzit ca este foarte buna si chiar este buna|0
471|e mica dar galagioasa fiica mea e incantata pt ca e mica si rosie|0
472|se aude bine pentru marimea ei!|0
473|sunt ultimate blueotooth speaker(ca pereche), optiunea auracast te ajutã sã imperechezi mai multe boxe concomitent, eq-ul nu este activ atunci cǎnd ambele boxe sunt in functiune.ca mufã beneficiem de usb-c, led-ul este prezent cǎnd este incãrcatã, rosu intermitent cǎnd bateria este scursã. recomand go 4 ca si calitate, frumusete, pret, aplicatia inteligentã+eq, sunet.|0
474|imi place foarte mult|0
475|o boxa cu dimensiuni reduse, dar cu un sunet de calitate!|0
476|pentru marimea boxei, este foarte puternica. se aude impecabil, fara bruiaje sau alte zgomote. tine incarcata ore bune. reda bine, orice veti asculta: muzica, filme, audio - book, etc. pretul este bun, mai ales ca am luat-o de la resigilate. recomand!|0
477|boxa foarte buna, se aude super. sunt foarte multumit de achizitie. recomand!|0
478|foarte multumit, recomand|0
479|bass clar si puternic pentru dimensiunile sale. autonomie mai mult decat decenta, iarasi, raportat la dimensiuni. conectivitate impecabila|0
480|super tare pt marimea ei, are egalizator pe 5 benzi in aplicatie, are auracast si imperecheata cu jbl club 120 merge foarte bine, ma gandeam ca este prea mica si ca nu o sa se auda dar ai calibreaza bine de tot sincronizarea dintre ele.|0
481|foarte bun!|0
482|foarte multumit de produs. peste asteptarile mele. livrare rapida. recomand cu incredere.|2
483|se aude foarte bine. raspirt calitate -pret, excelent!|0
484|sunet bun, aplicatii utile pt. ea, constructie robusta|0
485|excelent, raport calitate pret foarte bun|0
486|sunet tare si clar, iar bateria tine mult. recomand!|0
487|se aude foarte bine|0
488|livrare foarte rapida 0 zile. foarte multumit. produsul nota 10 din 10. la cat este mica scoate un sunet de iti ia mintile. mai revin cu un review dupa ce ii dau cox sa vad cum tine bateria. in rest foarte foarte multumit.|2
489|super exact ca in specificatie.|0
490|mica si usor de purtat, sunetul se aude bine.|0
491|foarte multumit|0
492|o boxa mica, portabila cu sunetul foarte bun.|0
493|suna bine, super|0
494|smechera, tati|0
495|jbl e jbl. nu mai e nimic de zis|0
496|multumita!|0
497|raportul calitate/sunet/pret excelent.foarte multumit de achizitie|0
498|minunata, buna ptr spatii mici, merita toti banii|0
499|nu inteleg cum ceva care valoreaza atat de mult poate sa fie asa de prost construit!!! platice jalnice, care dupa 0 zile se aude un cooler care zarnaie si face in fel si chip, ce pot eu face sa indulcesc din amarul copilului!!!cred ca o voi returna! nu se poate sa zarnaie asa mare ps5. ps: foarte tare, am uitat sa mentionez unitatea nu are dvd, trist..... am cumparat un joc pentru ps5 evident dvd si baga-l unde?????|0
500|ok, pana la un punct|0
501|am cumarat de la alt magazin, ps5 digital slim cfi-2016. foarte slab pe partea de soft. se defecteaza des. probabil alte variante sunt mai stabile dar asta nu.|0
502|cablul hdmi a functionat doar o saptamana (original). oricum, am cumparat un cablu!|0
503|am comandat un ps complet nou dar nu il pot folosi din cauza lichidului... s-a intamplat ceva in timpul livrarii. ce sa mai zic…|1
504|overheating dupa 1 an de zile|0
505|fix la 5 luni dupa ce am achizitionat produsul s-a defectat.dupa deschidere, cam la 0 minute, ventilatorul se invarte cu viteza mare si apare mesajul: consola s-a incins. am trimis-o in service. a fost folosita uneori si nu pentru un timp indelungat. la pretul acesta asteptam mai mult.|0
506|joc doar un joc gratuit si chiar imi place. singurul lucru la care m-am gandit cand am cumparat ps5 este ca comenzile erau putin cam greu de utilizat. functiile acestui joc sunt, de asemenea, destul de limitate, spre deosebire de computere sau telefoane. per total, este rezonabil. deloc rau!|0
507|livrarea la timp dar preferam un plus de protectie. de aceea 4 stele.|2
508|ps5-ul e destul de bun, desi nu se ridica la calitatea standardele generatiilor trecute. jocurile cu versiune ps5 ruleaza si arata bine, multe cele de ps4 in schimb (care-s destul de numeroase) au bug-uri majore. la capitolul calitate-pret e inca rezonabil, avand in vedere cat s-au scumpit calculatoarele de gaming in ultima perioada.|0
509|o grafica uimitoare si jocuri exclusiviste. varianta slim pe care detin este foarte silentioasa.|0
510|domnul a fost foarte multumit, acum nu se mai uita la tv sau joaca pe calculator|0
511|foarte silentioasa si rapida. ador designul si faptul ca e suficient de mica incat o pot baga oriunde!|0
512|chiar bun ruleaza foarte bine|0
513|ca in descriere|0
514|dupa un an de utilizare au inceuput sa apara probleme: ledurile s-au ars, iar la cateva zile am constatat o slaba racire a alimentelor, urmand ca frigiderul sa nu mai raceasca de loc. sunt profund dezamagit de acest produs. nu recomand.|0
515|l-am dezambalat cand am terminat renovarea, deci am depasit 1 luna. partea din spate /rotile sunt distruse. frigiderul sta aplecat pe spate. trebuie sa stau cu scandura sub el. dezamagitor|0
516|dupa 0 ani… stricat! bun de aruncat!|0
517|dupa doar 5 luni de utilizare frigiderul nu mai raceste|0
518|nu, e mult mai mic decat in fotografie si nu este specificata dimensiune lui.|0
519|nu recomand. se incinge extrem de tare pe peretii laterali.|0
520|dupa 0 ani, nu a mai racit. un produs pe care nu il recomand!|0
521|am achizitionat acest frigider in luna august 2023 si are un miros foarte greu din acest motiv nu se poate tine nimic in el. am anuntat problema iar cei de la depanero au spus ca este perfect functional, ce pot sa zic multumesc emag si depanero|0
522|prima problema am avut-o dupa aproximativ un an... efectiv s-a dezghetat congelatorul. problema a aparut recurent o data la ceva timp. acum, dupa 0 ani nu mai raceste, iar congelatorul ingheata doar in spate. de asemenea, dupa cum mentiona cineva, daca in mediul ambiant sunt doar cateva grade peste 0, nu va functiona corect. overall, o experienta dezamagitoare... l-am luat ca si frigider secundar, dar calitatea materialelor si problemele mentionate anterior, il fac sa fie o investitie paguboasa. nu l-as mai lua acum nici la jumatate de pret.|0
523|este foarte zgomotos pentru un frigider nou|0
524|in afara de faptul ca a venit la timp si e destul de silentios, nu am nimic sa spun ca imi place. liveare cu 0 oameni? fals. a fost o singura persoana. costul livrarii aproximativ 122 ron. a venit sigilat si am ales sa nu il desfac la livrare. cand am desfacut cutia, mare surpriza: 0 lovituri foarte vizibile pe usa. in rest nici nu m-am mai uitat, asta e, greseala mea ca nu l-am deschis cand a ajuns. rafturile in interior sunt foarte inguste, nu imi plac. nu l-am trimis retur deoarece l-am cumparat pentru tata si avea nevoie urgenta de frigider, altfel…zbura inapoi de unde a venit.|1
525|"unitatea mea producea un zgomot deranjant, un pocnet metalic, la pornirea si oprirea compresorului. era suficient de tare incat sa te sperie daca erai pe langa el.in rest racea foarte bine, functiona relativ silentios dupa pornire, dar i-am dat retur din cauza acelui zgomot. am luat un frigider de la alt producator care nu are problema asta.
 "|0
526|micut si care isi face racirea prin peretii laterali atentie, nu prin spate, clasic, deci peretii laterali se incalzesc si destul de mult chiar|0
527|"rafturile de pe usa nu se pot modifica ca pozitie (nu exista usite intermediare) iar cel median e pus cam aiurea (montat prea sus, nu intra sticle, e pentru borcane, doze, etc.). logo-ul cu heinner este... practic... format din sticker-e individuale cu fiecare litera in parte... si toate sunt semi-dezlipite si nici nu prea se lipesc la loc.nu are sticker cu tipul de frigider (ori au uitat sa-l puna la interior cum se pune de obicei sau in spate, ori l-au pus dedesubt, ori nu l-au pus deloc... practic nu stii ce frigider ai decat daca esti cel care l-a comandat).nu pare foarte calitativ... materialele sunt frumusele de la distanta dar la apropiere dau senzatia de ""ieftin"""|0
528|conform descrierii|0
529|multumit. isi face treaba|0
530|achizitionat din decembrie, pana acum se comporta bine. este un frigider micut. am dat 4 stelute pentru ca frigiderul ar fi trebuit sa fie livrat cu 0 persoane, dar surpriza cand a ajuns curierul... era singur.|1
531|foarte ok. ideajuns de mult spatiu. faptul ca racirea se face pe laterale si nu in spate mi se pare un mare plus. ca noise, se aude putin cand merge, dar asta doar noaptea.|0
532|un frigider normal, merge foarte bine, singurul lucru care deranjeaza un pic este zgomotul din timpul functionarii. nu este deranjant dar se aude.|0
533|un frigider bun, incapator, iar raportul calitate pret excelent! recomand|0
534|am dat la schimb o combina frigorifica functionala si nu am primit inca voucher-ul la.livrarea s-a facut deja de ceva timp. combina arata bine, functioneaza bine.|2
535|sunt multimita de calitate pret|0
536|multumit de produs|0
537|recomand la toata lumea!|0
538|recomand isi face treaba cu brio|0
539|este foarte frumos' nu este mic nici mare ' este potrivit pentru mine!!!|0
540|este silentios|0
541|foarte multumit|0
542|dupa fix 1 luna s-a desprins un picior de la grilaj, defect de fabricatie, fara sa fie fortat, am ramas cu el in mana la curatare.nu se acopera de garantie, de ce? daca este defect de fabricatie se poate constata usor. foarte slaba sudura/lipirea. costa nou 118 lei + tva sa zicem ca luam altul dupa 1 luna, dar.... termen de livrare 150 de zile de rasu lumii. ce sa facem? sudam, vopsim pe urma daca avem cu ce.|2
543|foarte prost lucrat, nu se aliniaza usa de la cuptor cu restul muchiilor aragazului, sunt diferente de aproximativ 1 cm - defecte vizibile si foarte deranjante, chiar si de la distanta. in imbinarile de la usa de jos poti baga un deget. din orice parte il privesti apare ca fiind neglijent lucrat si imbinat - in rest, functioneaza, nimic de reprosat.|0
544|afuma oalele nu este bun am schimbat si dozele si degeaba|0
545|"ma asteptam ca produsul sa fie facut cu simt de raspundere, chiar daca pretul de achizitie nu a fost mare asta nu inseamna ca trebuie sa primesc o ""cutie"" descentrata din care curge condensul pe toate partile. ca si plus, cuptorul coace bine cel putin la paine, plita arde corespunzator. in timpul functionarii cuptorului cum se vede si in poze si cum au spus si alti cumparatori iese aburul peste tot, nu stiu cat o sa reziste tabla in conditiile astea."|0
546|usa de la cuptor nu mai sta inchisa aproximativ 7mm sta deschisa in partea de sus, cred ca asa a fost de nou dar nu am observat.|0
547|cumparat in 8 august, la nici o luna de utilizare s a stricat aprinzatorul. butonul de aprindere se apasa dar nu se aude nimic.|0
548|acceptabil.am schimbat vechiul aragaz arctic cu acest model, insa calitatea materialelor este vizibil mai slaba fata de ce era odata arctic. functioneaza bine, cuptorul isi face treaba, dar comenzile butoanelor sunt inversate, iar racordul de gaz este pe stanga, ceea ce necesita un furtun mai lung daca il montezi in locul celui vechi. sunt detalii mici, dar care conteaza si nu sunt mentionate clar. nu am facut retur pentru ca aparatul functioneaza corect, insa sunt putin dezamagit de executia generala.|0
549|cum am spus lipsesc piciorusele cu surub si eventuala cheie de montaj|0
550|slab calitativ, tabla se deformeaza usor, iar spatiul de jos, destinat depozitarii cratitelor nu are perete de protectie la spate.|0
551|achizitionat de curand. butoanele sunt foarte firave, in rest pare un produs robust.|0
552|e un aragaz normal. nu sunt multumita de gratar ca aluneca tigaile daca nu esti super atenta in descriere nu este specificat din ce e facut gratarul si m-am pacalit din poze.|0
553|constructie slaba. cuptorul nu este ventilat iar cele 4 ochiuri par cam inghesuite. |0
554|l-am desfacut, prima impresie foarte proasta, arata ca un produs facut in garaj, din materiale de proasta calitate. butoanele arata rau, marcajele sunt urate, in poza la emag arata mult mai bine decat in realitate|0
555|este foarte bun si util in casa|0
556|foarte multumit, cuptorul coace bine si are consum redus de energie electrica aprox 2000 w pe putere maxima, nu suprasolicita instalatia electrica dar este recomandat circuit dedicat cu siguranta separata, scad o stea doar pentru ca aluneca rau oalele de pe el de pe ochiuri, este risc de accidentare|0
557|momentan imi place, vedem in timp cum se comporta, recomand!|0
558|ochiurile functioneaza bine! butoanele nu sunt inscriptionate si e greu sa iti dai seama cum sa reglezi cuptorul, temperatura, timpul de functionare al cuptorului, trebuia sa aiba pe butoane sau pe langa butoane de jur imprejur niste inscrisuri ca sa ne dam seama cum si cat sa invartim butoanele; eu am facut niste liniute cu oja ca sa se cunoasca cand invart butoanele|0
559|aragazul arata bine, se curata usor, cuptorul functioneaza fara probleme, trebuie doar sa il mai descopar la functii. dupa cateva luni de folosinta a cuptorului aproape zilnic,nu observ  o crestere mare a facturii de  curent|0
560|cuptorul foarte bun cu toate ca mai trazneste tabla pe el cand se incalzeste, si pt aragaz a trebuit sa i schimb duzele ca afuma cratitele.|0
561|acest aragaz este cea mai buna achizitie! cuptorul a trecut testul cozonacilor, fripturilor si pandispanelor cu brio! suntem extrem de multumiti!|0
562|sunt foarte multumita de cum functioneaza acest aragaz, pe langa designul dragut. ar trebui sa acordam mai mult credit brandurilor romanesti|0
563|raport calitate, bine ambalat, usor de pus in functiune|2
564|sunt foarte multumita atat de produs cat si de livrarea la termen si in conditii foarte bune.|2
565|la prima impresie arata foarte bine aragazul. nu l-am folosit inca. nu are nici un defect vizibil. a trebuit doar sa ii schimb duzele (vin in pachet) pentru a fi folosit la butelie.|0
